"Il","Ilce","ToplamSandik","ToplamSecmen","KullanilanOy","GecerliOy","Turnout","GecerliOy.Orani","Oy.SP","Parti.Oran.SP","Oy.BTP","Parti.Oran.BTP","Oy.TKP","Parti.Oran.TKP","Oy.VP","Parti.Oran.VP","Oy.BBP","Parti.Oran.BBP","Oy.CHP","Parti.Oran.CHP","Oy.AKP","Parti.Oran.AKP","Oy.DP","Parti.Oran.DP","Oy.DSP","Parti.Oran.DSP","Oy.Bagimsiz","Parti.Oran.Bagimsiz","Oy.MHP","Parti.Oran.MHP","Oy.IYI","Parti.Oran.IYI","Oy.HDP","Parti.Oran.HDP"
"KONYA","Taskent",25,5808,5429,5216,0.934745179063361,0.960766255295635,86,0.0164877300613497,44,0.00843558282208589,0,0,0,0,2365,0.453412576687117,69,0.013228527607362,2652,0.508435582822086,0,0,0,0,0,0,0,0,0,0,0,0
"KONYA","Ahirli",21,3977,3608,3326,0.907216494845361,0.921840354767184,0,0,17,0.00511124473842453,0,0,0,0,632,0.190018039687312,0,0,1610,0.484064942874324,265,0.0796752856283824,0,0,0,0,0,0,802,0.241130487071557,0,0
"KONYA","Çeltik",29,7593,6743,6479,0.888054787304096,0.960848287112561,44,0.0067911714770798,12,0.00185213767556722,0,0,0,0,0,0,0,0,4527,0.698718938107733,0,0,0,0,0,0,0,0,1896,0.29263775273962,0,0
"KONYA","Derbent",16,3424,3277,3102,0.957067757009346,0.946597497711321,118,0.038039974210187,10,0.00322372662798195,0,0,0,0,0,0,838,0.270148291424887,2136,0.688588007736944,0,0,0,0,0,0,0,0,0,0,0,0
"KONYA","Emirgazi",26,5994,5549,5186,0.925759092425759,0.934582807713101,1747,0.3368684920941,22,0.0042421905129194,0,0,0,0,0,0,88,0.0169687620516776,0,0,16,0.00308522946394138,0,0,0,0,3313,0.638835325877362,0,0,0,0
"KONYA","Güneysinir",30,6885,6396,6128,0.928976034858388,0.958098811757348,138,0.0225195822454308,57,0.00930156657963446,0,0,0,0,2331,0.380385117493473,0,0,3495,0.570332898172324,0,0,0,0,0,0,0,0,107,0.0174608355091384,0,0
"KONYA","Halkapinar",19,3387,3100,2941,0.915264245645114,0.948709677419355,74,0.0251615096905814,53,0.0180210812648759,0,0,0,0,1049,0.356681400884053,0,0,0,0,0,0,0,0,0,0,1765,0.60013600816049,0,0,0,0
"KONYA","Tuzlukçu",24,5798,5289,4928,0.912211107278372,0.931745131404802,30,0.00608766233766234,20,0.00405844155844156,0,0,0,0,0,0,2744,0.556818181818182,0,0,0,0,0,0,0,0,2134,0.433035714285714,0,0,0,0
"KONYA","Yalihüyük",7,1522,1324,1243,0.869908015768725,0.938821752265861,13,0.0104585679806919,16,0.0128720836685438,0,0,0,0,354,0.284794851166533,0,0,499,0.401448109412711,0,0,0,0,0,0,0,0,361,0.290426387771521,0,0
"KUTAHYA","Altintas",14,3916,3366,3164,0.859550561797753,0.939988116458705,20,0.00632111251580278,52,0.0164348925410872,0,0,0,0,0,0,377,0.119152970922882,1024,0.323640960809102,6,0.00189633375474083,0,0,785,0.248103666245259,137,0.043299620733249,763,0.241150442477876,0,0
"KUTAHYA","Domaniç",13,3601,3198,3074,0.888086642599278,0.961225766103815,38,0.0123617436564736,5,0.00162654521795706,0,0,0,0,0,0,908,0.295380611581002,915,0.297657774886142,0,0,0,0,0,0,1047,0.340598568640208,161,0.0523747560182173,0,0
"KUTAHYA","Emet",30,8318,7300,7019,0.877614811252705,0.961506849315068,286,0.0407465450918934,6,0.000854822624305457,0,0,0,0,0,0,0,0,3338,0.475566319988602,2325,0.331243766918364,43,0.00612622880752244,0,0,595,0.0847699102436244,426,0.0606924063256874,0,0
"KUTAHYA","Gediz",57,16719,14664,14162,0.877085950116634,0.965766503000546,45,0.00317751729981641,18,0.00127100691992656,0,0,0,0,0,0,0,0,6090,0.430024007908487,287,0.0202654992232735,0,0,91,0.0064256460951843,3311,0.233794661770936,4320,0.305041660782375,0,0
"KUTAHYA","Merkez",509,164087,142109,138025,0.86605885901991,0.971261496456945,1874,0.0135772504980982,110,0.000796957072994023,92,0.000666545915595001,0,0,0,0,35357,0.256163738453179,44513,0.322499547183481,541,0.0039195797862706,136,0.00098532874479261,0,0,53393,0.386835718166999,2009,0.0145553341785908,0,0
"KUTAHYA","Simav",66,18726,16297,15675,0.870287301078714,0.961833466282138,135,0.00861244019138756,19,0.00121212121212121,0,0,0,0,0,0,594,0.0378947368421053,6977,0.445103668261563,982,0.0626475279106858,0,0,0,0,2280,0.145454545454545,4688,0.299074960127592,0,0
"KUTAHYA","Tavsanli",165,52311,45378,43967,0.867465733784481,0.968905637092864,19732,0.448791138808652,63,0.00143289285145677,0,0,0,0,0,0,1399,0.0318193190347306,19970,0.454204289580822,113,0.00257010940023199,0,0,0,0,2690,0.0611822503241067,0,0,0,0
"KUTAHYA","Aslanapa",6,1624,1506,1470,0.927339901477833,0.97609561752988,15,0.0102040816326531,2,0.00136054421768707,0,0,0,0,218,0.148299319727891,26,0.017687074829932,557,0.37891156462585,0,0,0,0,0,0,652,0.443537414965986,0,0,0,0
"KUTAHYA","Dumlupinar",5,1005,857,828,0.85273631840796,0.966161026837806,3,0.0036231884057971,2,0.00241545893719807,0,0,0,0,0,0,272,0.328502415458937,289,0.349033816425121,0,0,0,0,0,0,262,0.316425120772947,0,0,0,0
"KUTAHYA","Hisarcik",14,3869,3497,3335,0.90385112432153,0.953674578209894,40,0.0119940029985007,8,0.00239880059970015,0,0,0,0,0,0,0,0,2033,0.609595202398801,0,0,0,0,0,0,108,0.032383808095952,1146,0.343628185907046,0,0
"KUTAHYA","Saphane",11,2458,2227,2113,0.906021155410903,0.948810058374495,7,0.00331282536677709,2,0.000946521533364884,0,0,0,0,0,0,796,0.376715570279224,1135,0.537150970184572,15,0.00709891150023663,0,0,0,0,158,0.0747752011358258,0,0,0,0
"KUTAHYA","Çavdarhisar",8,1689,1477,1367,0.874481941977502,0.92552471225457,100,0.0731528895391368,2,0.00146305779078274,0,0,0,0,0,0,397,0.290416971470373,499,0.365032918800293,0,0,0,0,0,0,369,0.269934162399415,0,0,0,0
"KUTAHYA","Pazarlar",11,2689,2513,2407,0.934548159166977,0.957819339434938,30,0.0124636476942252,3,0.00124636476942252,0,0,0,0,0,0,0,0,1745,0.724968840880764,0,0,0,0,0,0,590,0.245118404653095,39,0.0162027420024927,0,0
"MALATYA","Akçadag",124,27971,24720,23832,0.88377247863859,0.964077669902913,166,0.00696542463914065,574,0.0240852635112454,0,0,0,0,0,0,7817,0.328004363880497,7195,0.301905001678416,0,0,0,0,8080,0.339039946290702,0,0,0,0,0,0
"MALATYA","Arapgir",70,8699,7449,7165,0.856305322450856,0.961874077057323,35,0.00488485694347523,21,0.00293091416608514,0,0,0,0,291,0.0406140963014655,3793,0.529378925331472,3025,0.422191207257502,0,0,0,0,0,0,0,0,0,0,0,0
"MALATYA","Arguvan",52,7075,6310,6108,0.891872791519435,0.967987321711569,18,0.00294695481335953,1,0.000163719711853307,6,0.000982318271119843,0,0,0,0,2899,0.474623444662737,917,0.150130975769483,0,0,1853,0.303372626064178,0,0,0,0,0,0,414,0.0677799607072692
"MALATYA","Darende",104,21717,18235,17554,0.839664778744762,0.962654236358651,194,0.0110516121681668,223,0.0127036572860886,0,0,0,0,8413,0.479263985416429,0,0,8724,0.496980745129315,0,0,0,0,0,0,0,0,0,0,0,0
"MALATYA","Dogansehir",112,29426,26395,25110,0.896995854006661,0.951316537222959,307,0.012226204699323,57,0.0022700119474313,0,0,0,0,0,0,11616,0.462604540023895,13130,0.522899243329351,0,0,0,0,0,0,0,0,0,0,0,0
"MALATYA","Hekimhan",96,18868,16722,16008,0.88626245495018,0.957301758162899,132,0.00824587706146927,25,0.00156171914042979,48,0.00299850074962519,0,0,0,0,8123,0.507433783108446,0,0,0,0,0,0,0,0,7680,0.47976011994003,0,0,0,0
"MALATYA","Pütürge",90,11718,9465,9079,0.807731694828469,0.959218172213418,3596,0.396078863310937,52,0.00572750302896795,0,0,0,0,0,0,0,0,5431,0.598193633660095,0,0,0,0,0,0,0,0,0,0,0,0
"MALATYA","Yesilyurt",661,208015,168019,160746,0.807725404417951,0.956713228861022,8611,0.0535689846092593,418,0.0026003757480746,0,0,0,0,3492,0.0217237131872644,34398,0.213989772684857,102570,0.638087417416296,567,0.00352730394535478,0,0,0,0,0,0,10690,0.0665024324088935,0,0
"MALATYA","Battalgazi",643,200445,161630,154527,0.806355858215471,0.956053950380499,4310,0.0278915658752192,440,0.00284739883644929,0,0,0,0,2623,0.0169743798818329,0,0,108568,0.702582720171879,0,0,0,0,0,0,0,0,35535,0.22995981284824,3051,0.0197441223863791
"MALATYA","Doganyol",20,3417,2937,2795,0.859525899912204,0.951651344909772,27,0.00966010733452594,5,0.00178890876565295,0,0,0,0,0,0,123,0.0440071556350626,1468,0.525223613595707,1172,0.419320214669052,0,0,0,0,0,0,0,0,0,0
"MALATYA","Kale",30,4911,4238,4094,0.862960700468336,0.966021708352997,20,0.00488519785051295,24,0.00586223742061553,0,0,0,0,783,0.191255495847582,0,0,2196,0.536394723986321,1055,0.257694186614558,0,0,0,0,0,0,16,0.00390815828041036,0,0
"MALATYA","Kuluncak",33,7290,6443,6207,0.883813443072702,0.963371100419059,0,0,42,0.00676655389076849,0,0,0,0,652,0.105042693732882,2300,0.37054937973256,0,0,0,0,10,0.00161108425970678,425,0.0684710810375383,2778,0.447559207346544,0,0,0,0
"MALATYA","Yazihan",54,12664,11339,10853,0.89537271004422,0.957139077520064,125,0.0115175527503916,21,0.00193494886206579,0,0,0,0,0,0,3477,0.320372247304893,6950,0.640375932921773,0,0,0,0,0,0,0,0,0,0,280,0.0257993181608772
"MANISA","Akhisar",441,131496,115110,110100,0.875387844497171,0.956476413864999,1063,0.00965485921889192,258,0.0023433242506812,0,0,448,0.00406902815622162,0,0,61001,0.554050862851953,46645,0.423660308810173,0,0,685,0.00622161671207993,0,0,0,0,0,0,0,0
"MANISA","Alasehir",275,76218,69602,66340,0.913196357815739,0.953133530645671,437,0.00658727766053663,179,0.00269822128429304,0,0,240,0.00361772686162195,1875,0.0282634911064215,33067,0.498447392221887,0,0,634,0.00955682845945131,0,0,0,0,29908,0.450829062405788,0,0,0,0
"MANISA","Demirci",143,30339,27845,26266,0.917795576650516,0.943293230382474,385,0.0146577324297571,113,0.00430213964821442,0,0,106,0.00403563542221884,0,0,0,0,15522,0.590954085129064,0,0,0,0,111,0.00422599558364426,0,0,10029,0.381824411787101,0,0
"MANISA","Gördes",99,22838,21098,19576,0.923811191873194,0.927860460707176,177,0.00904168369431958,102,0.00521046178994687,0,0,156,0.00796894156109522,0,0,0,0,11851,0.605384143849612,0,0,0,0,0,0,0,0,7290,0.372394769105027,0,0
"MANISA","Kirkagaç",109,29418,26357,24944,0.89594805901149,0.94638995333308,437,0.0175192431045542,745,0.0298669018601668,0,0,136,0.00545221295702373,0,0,7266,0.291292495189224,10992,0.440667094291212,0,0,0,0,5368,0.215202052597819,0,0,0,0,0,0
"MANISA","Kula",141,34553,31512,29415,0.911990275808179,0.933453922315308,263,0.0089410164881863,96,0.00326364099949006,0,0,207,0.00703722590515043,438,0.0148903620601734,0,0,0,0,0,0,0,0,0,0,19361,0.658201597824239,9050,0.30766615672276,0,0
"MANISA","Salihli",411,124338,109630,104930,0.881709533690424,0.957128523214449,662,0.00630896788335081,394,0.00375488420851997,0,0,540,0.00514628800152483,0,0,50012,0.476622510244925,0,0,0,0,0,0,702,0.00669017440198227,52620,0.501477175259697,0,0,0,0
"MANISA","Sarigöl",107,28449,26634,24940,0.936201623958663,0.936397086430878,170,0.00681635926222935,113,0.0045308740978348,0,0,212,0.00850040096230954,0,0,11405,0.457297514033681,0,0,0,0,0,0,0,0,13040,0.522854851643946,0,0,0,0
"MANISA","Saruhanli",147,42703,39013,36912,0.91358920918905,0.946146156409402,298,0.00807325530992631,109,0.00295296922410056,0,0,209,0.00566211530125704,0,0,20659,0.559682488079757,15637,0.423629172084959,0,0,0,0,0,0,0,0,0,0,0,0
"MANISA","Selendi",84,16135,15112,14089,0.936597458940192,0.932305452620434,87,0.00617503016537724,54,0.00383277734402726,0,0,151,0.0107175810916318,0,0,0,0,0,0,0,0,0,0,0,0,8631,0.612605578820356,5166,0.366669032578607,0,0
"MANISA","Soma",284,79860,70235,67754,0.879476584022039,0.964675731472912,1025,0.0151282581102223,512,0.00755674941700859,152,0.00224340998317443,261,0.00385217108952977,15688,0.231543525105529,20002,0.295215042654308,29754,0.439147504206394,0,0,0,0,360,0.00531333943383417,0,0,0,0,0,0
"MANISA","Turgutlu",369,118265,103283,99121,0.873318395129582,0.959702952083111,1341,0.0135289191997659,912,0.00920087569737997,0,0,582,0.00587161146477538,22944,0.231474662281454,36896,0.372231918564179,0,0,0,0,0,0,0,0,36446,0.367692012792446,0,0,0,0
"MANISA","Ahmetli",48,12853,11782,11171,0.916673150237299,0.948141232388389,56,0.00501298003759735,15,0.00134276251007072,0,0,33,0.00295407752215558,0,0,4182,0.374362187807716,4773,0.427267030704503,2112,0.189060961417957,0,0,0,0,0,0,0,0,0,0
"MANISA","Gölmarmara",46,11495,10605,10090,0.92257503262288,0.951438000942951,19,0.00188305252725471,18,0.00178394449950446,0,0,18,0.00178394449950446,0,0,4733,0.469078295341923,5224,0.517740336967294,0,0,0,0,78,0.00773042616451933,0,0,0,0,0,0
"MANISA","Köprübasi",62,10835,10140,9443,0.935856022150438,0.931262327416174,51,0.00540082600868368,31,0.00328285502488616,0,0,74,0.00783649264005083,0,0,0,0,4658,0.493275442126443,0,0,0,0,0,0,0,0,4629,0.490204384199936,0,0
"MANISA","Sehzadeler",384,120879,104253,98783,0.862457498821135,0.947531485904482,716,0.00724821072451738,253,0.00256116943198729,236,0.00238907504327668,240,0.00242956784062035,0,0,0,0,45514,0.460747294574977,2434,0.0246398671836247,488,0.00494012127592804,206,0.00208537906319913,0,0,43552,0.440885577477906,5144,0.0520737373839628
"MANISA","Yunusemre",524,163360,140699,135063,0.861281831537708,0.959942856736722,912,0.00675240443348659,362,0.00268023070715148,424,0.00313927574539289,242,0.00179175643958745,7175,0.053123357248099,0,0,57875,0.4285037352939,1592,0.0117870919496827,565,0.00418323300978062,0,0,0,0,57854,0.428348252297076,8062,0.0596906628758431
"KAHRAMANMARAS","Afsin",200,55326,46702,44497,0.844123920037595,0.952785747933707,559,0.0125626446726746,123,0.0027642312964919,0,0,0,0,1033,0.023215048205497,0,0,25243,0.567296671685732,0,0,0,0,0,0,0,0,17539,0.394161404139605,0,0
"KAHRAMANMARAS","Andirin",101,25726,23414,21907,0.910129829744228,0.935636798496626,265,0.0120965901310084,115,0.00524946364175834,0,0,0,0,0,0,0,0,13942,0.636417583420824,0,0,0,0,0,0,0,0,7585,0.346236362806409,0,0
"KAHRAMANMARAS","Elbistan",339,95987,79344,76848,0.82661193703314,0.96854204476709,654,0.0085103060587133,148,0.00192587965854674,0,0,0,0,1331,0.0173199042265251,0,0,40462,0.526519883406204,0,0,0,0,0,0,0,0,33568,0.436810326879034,685,0.00891369977097647
"KAHRAMANMARAS","Göksun",160,39840,35107,33241,0.881199799196787,0.946848206910303,514,0.015462832044764,205,0.00616708281940976,0,0,0,0,6765,0.203513733040522,0,0,15774,0.474534460455462,0,0,0,0,0,0,0,0,9983,0.300321891639842,0,0
"KAHRAMANMARAS","Pazarcik",185,46648,41183,39216,0.882845995541074,0.952237573756161,127,0.00323847409220726,49,0.00124949000407997,0,0,0,0,388,0.00989392084863321,10684,0.272439820481436,17901,0.456471848225214,0,0,10067,0.256706446348429,0,0,0,0,0,0,0,0
"KAHRAMANMARAS","Türkoglu",163,46920,42656,39853,0.909121909633419,0.934288259564891,818,0.0205254309587735,1120,0.0281032795523549,0,0,0,0,0,0,0,0,20028,0.502546859709432,0,0,0,0,14757,0.370285800316162,0,0,3130,0.0785386294632775,0,0
"KAHRAMANMARAS","Ekinözü",33,8653,7839,7495,0.905928579683347,0.95611685163924,37,0.00493662441627752,21,0.00280186791194129,0,0,0,0,0,0,3565,0.475650433622415,3872,0.516611074049366,0,0,0,0,0,0,0,0,0,0,0,0
"KAHRAMANMARAS","Nurhak",35,9480,8048,7692,0.848945147679325,0.955765407554672,54,0.00702028081123245,20,0.00260010400416017,0,0,0,0,0,0,4112,0.53458138325533,0,0,0,0,0,0,29,0.00377015080603224,3477,0.452028081123245,0,0,0,0
"KAHRAMANMARAS","Çaglayancerit",59,16659,14675,14083,0.880905216399544,0.959659284497445,56,0.0039764254775261,23,0.00163317474969822,0,0,0,0,174,0.0123553220194561,0,0,0,0,0,0,0,0,0,0,7253,0.515018106937442,6577,0.467016970815877,0,0
"KAHRAMANMARAS","Dulkadiroglu",460,141532,124004,117996,0.87615521578159,0.951549950001613,2137,0.018110783416387,1180,0.0100003389945422,0,0,0,0,13249,0.112283467236177,18362,0.155615444591342,79995,0.677946710057968,0,0,0,0,3073,0.0260432557035832,0,0,0,0,0,0
"KAHRAMANMARAS","Onikisubat",861,268477,232961,221145,0.867713062943939,0.949279063877645,4840,0.0218860928350177,1620,0.00732551041172082,0,0,0,0,15981,0.0722648036356237,0,0,147118,0.665255827624409,0,0,0,0,2666,0.0120554387392887,0,0,48920,0.22121232675394,0,0
"MARDIN","Derik",144,35067,29806,28763,0.849972909002766,0.965007045561296,90,0.00312901992142683,41,0.00142544240865,0,0,0,0,0,0,576,0.0200257274971317,8080,0.280916455168098,0,0,0,0,32,0.00111254041650732,0,0,0,0,19944,0.693390814588186
"MARDIN","Kiziltepe",526,144543,116581,112473,0.806548916239458,0.964762697180501,726,0.00645488250513457,112,0.000995794546246655,0,0,0,0,0,0,1788,0.0158971486490091,28764,0.255741377930703,264,0.00234723000186711,0,0,347,0.00308518488881776,0,0,1233,0.0109626310314475,79239,0.704515750446774
"MARDIN","Mazidagi",92,21047,18454,16983,0.876799543877987,0.92028828438279,314,0.0184890773126067,27,0.00158982511923688,0,0,0,0,0,0,588,0.0346228581522699,6277,0.369604899016664,0,0,0,0,0,0,0,0,198,0.0116587175410705,9579,0.564034622858152
"MARDIN","Midyat",245,67078,50670,46801,0.755389248337756,0.923643181369647,509,0.0108758359864105,219,0.00467938719258136,0,0,0,0,72,0.00153842866605414,649,0.0138672250592936,27111,0.579282493963804,252,0.0053845003311895,0,0,1138,0.024315719749578,0,0,589,0.0125852011709152,16262,0.347471207880173
"MARDIN","Nusaybin",231,62369,47833,44779,0.766935496801295,0.936152865176761,252,0.00562763795529154,49,0.00109426293575113,0,0,0,0,96,0.0021438620782063,1279,0.0285624958127694,8437,0.188414212019027,0,0,0,0,0,0,0,0,0,0,34666,0.774157529198955
"MARDIN","Ömerli",58,9315,8276,7756,0.88845947396672,0.937167713871435,829,0.106884992264054,8,0.00103145951521403,0,0,0,0,12,0.00154718927282104,47,0.00605982465188241,4629,0.596828261990717,0,0,0,0,7,0.000902527075812274,0,0,53,0.00683341928829293,2171,0.279912325941207
"MARDIN","Savur",71,16480,12957,12006,0.78622572815534,0.926603380412132,38,0.00316508412460436,130,0.0108279193736465,0,0,0,0,28,0.00233216724970848,181,0.0150757954356155,5001,0.416541729135432,0,0,0,0,723,0.0602198900549725,0,0,140,0.0116608362485424,5765,0.480176578377478
"MARDIN","Dargeçit",76,16652,13823,13105,0.830110497237569,0.948057585184113,39,0.00297596337275849,11,0.000839374284624189,0,0,0,0,0,0,126,0.00961465089660435,6630,0.505913773368943,0,0,0,0,174,0.0132773750476917,0,0,159,0.0121327737504769,5966,0.455246089278901
"MARDIN","Yesilli",32,8424,7212,6923,0.856125356125356,0.959927897947865,3376,0.487649862776253,44,0.00635562617362415,0,0,0,0,0,0,0,0,3503,0.505994511050123,0,0,0,0,0,0,0,0,0,0,0,0
"MARDIN","Artuklu",362,103682,84261,79398,0.812686869466253,0.942286467048813,1021,0.012859265976473,140,0.0017632685961863,0,0,0,0,761,0.00958462429784126,1878,0.0236529887402705,42464,0.534824554774679,1189,0.0149751882918965,0,0,0,0,0,0,1451,0.0182750195219023,30494,0.384065089800751
"MUGLA","Bodrum",396,129113,102717,99987,0.795558929000178,0.973422120973159,152,0.00152019762569134,214,0.0021402782361707,190,0.00190024703211417,651,0.0065108464100333,0,0,45682,0.456879394321262,15946,0.159480732495224,1968,0.0196825587326352,409,0.00409053176912999,207,0.00207026913498755,0,0,34568,0.345724944242752,0,0
"MUGLA","Datça",57,17656,14451,13962,0.818475305845038,0.966161511314096,29,0.00207706632287638,32,0.00229193525282911,0,0,48,0.00343790287924366,59,0.00422575562240367,7757,0.555579429881106,0,0,0,0,0,0,57,0.00408250966910185,5587,0.400157570548632,393,0.0281478298238075,0,0
"MUGLA","Fethiye",350,114395,97671,94895,0.853804799160802,0.971578052850897,436,0.00459455187312293,685,0.00721850466304863,218,0.00229727593656146,272,0.00286632593919595,0,0,45281,0.477169503135044,42206,0.444765266873913,0,0,0,0,0,0,0,0,5797,0.0610885715791138,0,0
"MUGLA","Köycegiz",98,27991,25048,23798,0.894859061841306,0.950095816033216,169,0.00710143709555425,293,0.0123119589881503,0,0,233,0.00979073871753929,0,0,11421,0.479914278510799,11682,0.490881586687957,0,0,0,0,0,0,0,0,0,0,0,0
"MUGLA","Marmaris",212,68515,56151,54751,0.819543165730132,0.975067229434917,192,0.00350678526419609,248,0.00452959763291995,0,0,0,0,0,0,24464,0.446822889079652,19044,0.347829263392449,0,0,10803,0.197311464630783,0,0,0,0,0,0,0,0
"MUGLA","Milas",374,107842,95681,92134,0.887233174458931,0.962928899154482,434,0.00471053031454186,386,0.00418955000325613,0,0,327,0.00354917837063408,0,0,47278,0.51314389910348,41538,0.450843336878894,1715,0.0186141923719799,456,0.00494931295721449,0,0,0,0,0,0,0,0
"MUGLA","Ula",74,20515,18476,17528,0.900609310260785,0.948690192682399,72,0.00410771337288909,173,0.00986992240985851,0,0,98,0.00559105431309904,0,0,7161,0.408546325878594,8145,0.464685075308079,0,0,0,0,0,0,0,0,1879,0.107199908717481,0,0
"MUGLA","Yatagan",129,35749,33111,31689,0.92620772609024,0.957053547159554,153,0.00482817381425731,171,0.00539619426299347,112,0.00353434945880274,0,0,0,0,12998,0.410173877370696,16450,0.519107576761652,1805,0.0569598283315977,0,0,0,0,0,0,0,0,0,0
"MUGLA","Dalaman",98,29527,26295,25482,0.890540860906966,0.969081574443811,101,0.00396358213641001,145,0.00569029118593517,0,0,37,0.0014520053371007,156,0.00612196844831646,6321,0.248057452319284,9658,0.379012636370772,3757,0.147437406796955,0,0,0,0,0,0,5307,0.208264657405227,0,0
"MUGLA","Ortaca",119,36827,32328,30825,0.877834197735357,0.953507795100223,468,0.0151824817518248,330,0.010705596107056,228,0.00739659367396594,148,0.00480129764801298,0,0,8801,0.28551500405515,0,0,8389,0.272149229521492,555,0.0180048661800487,501,0.0162530413625304,11405,0.369991889699919,0,0,0,0
