Il,Ilce,ToplamSandik,ToplamSecmen,KullanilanOy,GecerliOy,Parti,Oy,Turnout,GecerliOy.Orani,Parti.Oran
BALIKESIR,Altieylül,433,132095,115238,110887,BTP,212,0.872387297,0.962243357,0.001911856
BALIKESIR,Altieylül,433,132095,115238,110887,TKP,190,0.872387297,0.962243357,0.001713456
BALIKESIR,Altieylül,433,132095,115238,110887,VP,442,0.872387297,0.962243357,0.00398604
BALIKESIR,Altieylül,433,132095,115238,110887,BBP,2267,0.872387297,0.962243357,0.020444236
BALIKESIR,Altieylül,433,132095,115238,110887,CHP,44725,0.872387297,0.962243357,0.403338534
BALIKESIR,Altieylül,433,132095,115238,110887,AKP,60697,0.872387297,0.962243357,0.54737706
BALIKESIR,Altieylül,433,132095,115238,110887,DSP,583,0.872387297,0.962243357,0.005257605
BILECIK,Merkez,120,38977,33492,32512,SP,299,0.859275983,0.970739281,0.009196604
BILECIK,Merkez,120,38977,33492,32512,BTP,49,0.859275983,0.970739281,0.001507136
BILECIK,Merkez,120,38977,33492,32512,TKP,28,0.859275983,0.970739281,0.00086122
BILECIK,Merkez,120,38977,33492,32512,VP,111,0.859275983,0.970739281,0.003414124
BILECIK,Merkez,120,38977,33492,32512,BBP,1633,0.859275983,0.970739281,0.050227608
BILECIK,Merkez,120,38977,33492,32512,CHP,16464,0.859275983,0.970739281,0.506397638
BILECIK,Merkez,120,38977,33492,32512,AKP,13662,0.859275983,0.970739281,0.420214075
BILECIK,Merkez,120,38977,33492,32512,DP,233,0.859275983,0.970739281,0.007166585
BILECIK,Merkez,120,38977,33492,32512,DSP,33,0.859275983,0.970739281,0.00101501
BILECIK,Bozüyük,157,49660,44278,43238,SP,336,0.891623037,0.976512038,0.007770942
BILECIK,Bozüyük,157,49660,44278,43238,BTP,55,0.891623037,0.976512038,0.001272029
BILECIK,Bozüyük,157,49660,44278,43238,VP,99,0.891623037,0.976512038,0.002289653
BILECIK,Bozüyük,157,49660,44278,43238,CHP,21784,0.891623037,0.976512038,0.503816088
BILECIK,Bozüyük,157,49660,44278,43238,AKP,16387,0.891623037,0.976512038,0.378995328
BILECIK,Bozüyük,157,49660,44278,43238,MHP,4577,0.891623037,0.976512038,0.10585596
BILECIK,Gölpazari,16,4706,4217,4057,SP,12,0.896090098,0.962058335,0.002957851
BILECIK,Gölpazari,16,4706,4217,4057,BTP,3,0.896090098,0.962058335,0.000739463
BILECIK,Gölpazari,16,4706,4217,4057,CHP,1667,0.896090098,0.962058335,0.41089475
BILECIK,Gölpazari,16,4706,4217,4057,AKP,2261,0.896090098,0.962058335,0.557308356
BILECIK,Gölpazari,16,4706,4217,4057,MHP,114,0.896090098,0.962058335,0.028099581
BILECIK,Osmaneli,35,11125,9909,9511,SP,64,0.890696629,0.959834494,0.006729051
BILECIK,Osmaneli,35,11125,9909,9511,BTP,270,0.890696629,0.959834494,0.028388182
BILECIK,Osmaneli,35,11125,9909,9511,AKP,1518,0.890696629,0.959834494,0.159604668
BILECIK,Osmaneli,35,11125,9909,9511,MHP,1154,0.890696629,0.959834494,0.121333193
BILECIK,Osmaneli,35,11125,9909,9511,IYI,2927,0.890696629,0.959834494,0.307748922
BILECIK,Osmaneli,35,11125,9909,9511,Bagimsiz,3578,0.890696629,0.959834494,0.376195984
BILECIK,Pazaryeri,17,4592,4082,3909,SP,41,0.888937282,0.957618814,0.010488616
BILECIK,Pazaryeri,17,4592,4082,3909,BTP,108,0.888937282,0.957618814,0.02762855
BILECIK,Pazaryeri,17,4592,4082,3909,AKP,1019,0.888937282,0.957618814,0.260680481
BILECIK,Pazaryeri,17,4592,4082,3909,MHP,834,0.888937282,0.957618814,0.213353799
BILECIK,Pazaryeri,17,4592,4082,3909,IYI,311,0.888937282,0.957618814,0.07955999
BILECIK,Pazaryeri,17,4592,4082,3909,Bagimsiz,1596,0.888937282,0.957618814,0.408288565
BILECIK,Sögüt,29,9187,8090,7783,SP,171,0.880592141,0.962051916,0.021970962
BILECIK,Sögüt,29,9187,8090,7783,BTP,17,0.880592141,0.962051916,0.002184248
BILECIK,Sögüt,29,9187,8090,7783,DP,49,0.880592141,0.962051916,0.006295773
BILECIK,Sögüt,29,9187,8090,7783,MHP,4252,0.880592141,0.962051916,0.5463189
BILECIK,Sögüt,29,9187,8090,7783,IYI,3196,0.880592141,0.962051916,0.410638571
BILECIK,Sögüt,29,9187,8090,7783,Bagimsiz,98,0.880592141,0.962051916,0.012591546
BILECIK,Yenipazar,4,830,754,733,SP,2,0.908433735,0.972148541,0.002728513
BILECIK,Yenipazar,4,830,754,733,BTP,1,0.908433735,0.972148541,0.001364256
BILECIK,Yenipazar,4,830,754,733,CHP,129,0.908433735,0.972148541,0.175989086
BILECIK,Yenipazar,4,830,754,733,AKP,192,0.908433735,0.972148541,0.261937244
BILECIK,Yenipazar,4,830,754,733,MHP,409,0.908433735,0.972148541,0.5579809
BILECIK,Inhisar,6,1086,994,973,SP,4,0.915285451,0.978873239,0.004110997
BILECIK,Inhisar,6,1086,994,973,BTP,0,0.915285451,0.978873239,0
BILECIK,Inhisar,6,1086,994,973,CHP,277,0.915285451,0.978873239,0.284686536
BILECIK,Inhisar,6,1086,994,973,AKP,501,0.915285451,0.978873239,0.514902364
BILECIK,Inhisar,6,1086,994,973,MHP,191,0.915285451,0.978873239,0.196300103
BINGOL,Merkez,224,73020,52621,49100,SP,1036,0.720638181,0.933087551,0.021099796
BINGOL,Merkez,224,73020,52621,49100,BTP,37,0.720638181,0.933087551,0.000753564
BINGOL,Merkez,224,73020,52621,49100,TKP,57,0.720638181,0.933087551,0.001160896
BINGOL,Merkez,224,73020,52621,49100,BBP,197,0.720638181,0.933087551,0.00401222
BINGOL,Merkez,224,73020,52621,49100,CHP,573,0.720638181,0.933087551,0.011670061
BINGOL,Merkez,224,73020,52621,49100,AKP,18954,0.720638181,0.933087551,0.386028513
BINGOL,Merkez,224,73020,52621,49100,MHP,13233,0.720638181,0.933087551,0.269511202
BINGOL,Merkez,224,73020,52621,49100,HDP,14948,0.720638181,0.933087551,0.304439919
BINGOL,Merkez,224,73020,52621,49100,DSP,65,0.720638181,0.933087551,0.001323829
BINGOL,Genç,41,10993,8138,7486,SP,62,0.740289275,0.919882035,0.008282127
BINGOL,Genç,41,10993,8138,7486,BTP,31,0.740289275,0.919882035,0.004141063
BINGOL,Genç,41,10993,8138,7486,CHP,174,0.740289275,0.919882035,0.023243388
BINGOL,Genç,41,10993,8138,7486,AKP,3799,0.740289275,0.919882035,0.507480631
BINGOL,Genç,41,10993,8138,7486,MHP,2216,0.740289275,0.919882035,0.296019236
BINGOL,Genç,41,10993,8138,7486,HDP,1098,0.740289275,0.919882035,0.146673791
BINGOL,Genç,41,10993,8138,7486,Bagimsiz,28,0.740289275,0.919882035,0.003740315
BINGOL,Genç,41,10993,8138,7486,Bagimsiz,78,0.740289275,0.919882035,0.01041945
BINGOL,Karliova,16,4442,3631,3386,SP,9,0.817424584,0.932525475,0.002658004
BINGOL,Karliova,16,4442,3631,3386,BTP,5,0.817424584,0.932525475,0.001476669
BINGOL,Karliova,16,4442,3631,3386,AKP,1996,0.817424584,0.932525475,0.589486119
BINGOL,Karliova,16,4442,3631,3386,MHP,47,0.817424584,0.932525475,0.013880685
BINGOL,Karliova,16,4442,3631,3386,HDP,1329,0.817424584,0.932525475,0.392498523
BINGOL,Kigi,8,2137,1562,1489,SP,4,0.730931212,0.953265045,0.002686367
BINGOL,Kigi,8,2137,1562,1489,BTP,4,0.730931212,0.953265045,0.002686367
BINGOL,Kigi,8,2137,1562,1489,CHP,558,0.730931212,0.953265045,0.374748153
BINGOL,Kigi,8,2137,1562,1489,AKP,755,0.730931212,0.953265045,0.507051713
BINGOL,Kigi,8,2137,1562,1489,MHP,104,0.730931212,0.953265045,0.069845534
BINGOL,Kigi,8,2137,1562,1489,HDP,64,0.730931212,0.953265045,0.042981867
BINGOL,Solhan,34,11227,8717,8079,SP,1399,0.776431816,0.926809682,0.173164996
BINGOL,Solhan,34,11227,8717,8079,BTP,32,0.776431816,0.926809682,0.003960886
BINGOL,Solhan,34,11227,8717,8079,CHP,103,0.776431816,0.926809682,0.012749103
BINGOL,Solhan,34,11227,8717,8079,AKP,4525,0.776431816,0.926809682,0.560094071
BINGOL,Solhan,34,11227,8717,8079,MHP,1416,0.776431816,0.926809682,0.175269216
BINGOL,Solhan,34,11227,8717,8079,HDP,490,0.776431816,0.926809682,0.060651071
BINGOL,Solhan,34,11227,8717,8079,DSP,30,0.776431816,0.926809682,0.003713331
BINGOL,Solhan,34,11227,8717,8079,Bagimsiz,84,0.776431816,0.926809682,0.010397326
BINGOL,Adakli,10,2329,1880,1769,SP,452,0.807213396,0.940957447,0.255511588
BINGOL,Adakli,10,2329,1880,1769,BTP,11,0.807213396,0.940957447,0.006218202
BINGOL,Adakli,10,2329,1880,1769,BBP,254,0.807213396,0.940957447,0.143583946
BINGOL,Adakli,10,2329,1880,1769,CHP,6,0.807213396,0.940957447,0.003391747
BINGOL,Adakli,10,2329,1880,1769,AKP,514,0.807213396,0.940957447,0.290559638
BINGOL,Adakli,10,2329,1880,1769,MHP,502,0.807213396,0.940957447,0.283776145
BINGOL,Adakli,10,2329,1880,1769,HDP,30,0.807213396,0.940957447,0.016958734
BINGOL,Yayladere,7,736,489,476,SP,0,0.664402174,0.973415133,0
BINGOL,Yayladere,7,736,489,476,BTP,0,0.664402174,0.973415133,0
BINGOL,Yayladere,7,736,489,476,CHP,242,0.664402174,0.973415133,0.508403361
BINGOL,Yayladere,7,736,489,476,AKP,184,0.664402174,0.973415133,0.386554622
BINGOL,Yayladere,7,736,489,476,MHP,17,0.664402174,0.973415133,0.035714286
BINGOL,Yayladere,7,736,489,476,HDP,33,0.664402174,0.973415133,0.069327731
BINGOL,Yedisu,6,1092,964,911,SP,2,0.882783883,0.945020747,0.00219539
BINGOL,Yedisu,6,1092,964,911,BTP,2,0.882783883,0.945020747,0.00219539
BINGOL,Yedisu,6,1092,964,911,CHP,197,0.882783883,0.945020747,0.216245884
BINGOL,Yedisu,6,1092,964,911,AKP,315,0.882783883,0.945020747,0.345773875
BINGOL,Yedisu,6,1092,964,911,MHP,392,0.882783883,0.945020747,0.430296378
BINGOL,Yedisu,6,1092,964,911,HDP,3,0.882783883,0.945020747,0.003293085
BITLIS,Adilcevaz,31,9190,7283,6946,SP,2776,0.792491839,0.953727859,0.399654477
BITLIS,Adilcevaz,31,9190,7283,6946,BTP,15,0.792491839,0.953727859,0.002159516
BITLIS,Adilcevaz,31,9190,7283,6946,CHP,62,0.792491839,0.953727859,0.008926001
BITLIS,Adilcevaz,31,9190,7283,6946,AKP,2790,0.792491839,0.953727859,0.401670026
BITLIS,Adilcevaz,31,9190,7283,6946,MHP,808,0.792491839,0.953727859,0.116325943
BITLIS,Adilcevaz,31,9190,7283,6946,IYI,108,0.792491839,0.953727859,0.015548517
BITLIS,Adilcevaz,31,9190,7283,6946,HDP,387,0.792491839,0.953727859,0.05571552
BITLIS,Ahlat,53,16084,13358,12858,SP,2033,0.830514797,0.962569247,0.158111681
BITLIS,Ahlat,53,16084,13358,12858,BTP,13,0.830514797,0.962569247,0.001011044
BITLIS,Ahlat,53,16084,13358,12858,BBP,60,0.830514797,0.962569247,0.004666356
BITLIS,Ahlat,53,16084,13358,12858,CHP,235,0.830514797,0.962569247,0.018276559
BITLIS,Ahlat,53,16084,13358,12858,AKP,6180,0.830514797,0.962569247,0.480634624
BITLIS,Ahlat,53,16084,13358,12858,HDP,4337,0.830514797,0.962569247,0.337299736
BITLIS,Merkez,105,31004,24864,23270,SP,4359,0.801961037,0.935891248,0.187322733
BITLIS,Merkez,105,31004,24864,23270,BTP,42,0.801961037,0.935891248,0.001804899
BITLIS,Merkez,105,31004,24864,23270,TKP,48,0.801961037,0.935891248,0.002062742
BITLIS,Merkez,105,31004,24864,23270,CHP,315,0.801961037,0.935891248,0.013536743
BITLIS,Merkez,105,31004,24864,23270,AKP,10194,0.801961037,0.935891248,0.438074774
BITLIS,Merkez,105,31004,24864,23270,DP,155,0.801961037,0.935891248,0.006660937
BITLIS,Merkez,105,31004,24864,23270,IYI,368,0.801961037,0.935891248,0.015814353
BITLIS,Merkez,105,31004,24864,23270,HDP,7691,0.801961037,0.935891248,0.330511388
BITLIS,Merkez,105,31004,24864,23270,DSP,98,0.801961037,0.935891248,0.004211431
BITLIS,Hizan,25,6886,5542,5202,SP,1852,0.804821377,0.938650307,0.356016917
BITLIS,Hizan,25,6886,5542,5202,BTP,9,0.804821377,0.938650307,0.001730104
BITLIS,Hizan,25,6886,5542,5202,BBP,16,0.804821377,0.938650307,0.00307574
BITLIS,Hizan,25,6886,5542,5202,CHP,26,0.804821377,0.938650307,0.004998078
BITLIS,Hizan,25,6886,5542,5202,AKP,1763,0.804821377,0.938650307,0.338908112
BITLIS,Hizan,25,6886,5542,5202,DP,112,0.804821377,0.938650307,0.021530181
BITLIS,Hizan,25,6886,5542,5202,MHP,93,0.804821377,0.938650307,0.017877739
BITLIS,Hizan,25,6886,5542,5202,IYI,19,0.804821377,0.938650307,0.003652441
BITLIS,Hizan,25,6886,5542,5202,HDP,1312,0.804821377,0.938650307,0.252210688
BITLIS,Mutki,7,1791,1617,1508,SP,12,0.902847571,0.932591218,0.00795756
BITLIS,Mutki,7,1791,1617,1508,BTP,2,0.902847571,0.932591218,0.00132626
BITLIS,Mutki,7,1791,1617,1508,CHP,12,0.902847571,0.932591218,0.00795756
BITLIS,Mutki,7,1791,1617,1508,AKP,753,0.902847571,0.932591218,0.49933687
BITLIS,Mutki,7,1791,1617,1508,DP,1,0.902847571,0.932591218,0.00066313
BITLIS,Mutki,7,1791,1617,1508,IYI,677,0.902847571,0.932591218,0.448938992
BITLIS,Mutki,7,1791,1617,1508,HDP,51,0.902847571,0.932591218,0.033819629
BITLIS,Tatvan,140,45772,36493,34217,SP,876,0.797277812,0.937631875,0.025601309
BITLIS,Tatvan,140,45772,36493,34217,BTP,66,0.797277812,0.937631875,0.001928866
BITLIS,Tatvan,140,45772,36493,34217,CHP,468,0.797277812,0.937631875,0.013677412
BITLIS,Tatvan,140,45772,36493,34217,AKP,15605,0.797277812,0.937631875,0.456059853
BITLIS,Tatvan,140,45772,36493,34217,DP,90,0.797277812,0.937631875,0.002630272
BITLIS,Tatvan,140,45772,36493,34217,MHP,1433,0.797277812,0.937631875,0.041879767
BITLIS,Tatvan,140,45772,36493,34217,IYI,369,0.797277812,0.937631875,0.010784113
BITLIS,Tatvan,140,45772,36493,34217,HDP,15310,0.797277812,0.937631875,0.447438408
BITLIS,Güroymak,46,13788,11196,10392,SP,141,0.812010444,0.928188639,0.013568129
BITLIS,Güroymak,46,13788,11196,10392,BTP,15,0.812010444,0.928188639,0.001443418
BITLIS,Güroymak,46,13788,11196,10392,BBP,24,0.812010444,0.928188639,0.002309469
BITLIS,Güroymak,46,13788,11196,10392,CHP,67,0.812010444,0.928188639,0.006447267
BITLIS,Güroymak,46,13788,11196,10392,AKP,2986,0.812010444,0.928188639,0.287336413
BITLIS,Güroymak,46,13788,11196,10392,DP,2397,0.812010444,0.928188639,0.230658199
BITLIS,Güroymak,46,13788,11196,10392,MHP,348,0.812010444,0.928188639,0.033487298
BITLIS,Güroymak,46,13788,11196,10392,IYI,56,0.812010444,0.928188639,0.005388761
BITLIS,Güroymak,46,13788,11196,10392,HDP,4358,0.812010444,0.928188639,0.419361047
BOLU,Merkez,354,113924,97578,94288,SP,1488,0.856518381,0.966283384,0.015781436
BOLU,Merkez,354,113924,97578,94288,BTP,151,0.856518381,0.966283384,0.001601476
BOLU,Merkez,354,113924,97578,94288,TKP,118,0.856518381,0.966283384,0.001251485
BOLU,Merkez,354,113924,97578,94288,VP,311,0.856518381,0.966283384,0.003298405
BOLU,Merkez,354,113924,97578,94288,CHP,49697,0.856518381,0.966283384,0.527076616
BOLU,Merkez,354,113924,97578,94288,AKP,42179,0.856518381,0.966283384,0.447342186
BOLU,Merkez,354,113924,97578,94288,HDP,212,0.856518381,0.966283384,0.00224843
BOLU,Merkez,354,113924,97578,94288,DSP,132,0.856518381,0.966283384,0.001399966
BOLU,Gerede,51,15922,13872,13439,SP,167,0.871247331,0.968786044,0.01242652
BOLU,Gerede,51,15922,13872,13439,BTP,182,0.871247331,0.968786044,0.013542674
BOLU,Gerede,51,15922,13872,13439,BBP,4079,0.871247331,0.968786044,0.303519607
BOLU,Gerede,51,15922,13872,13439,AKP,6318,0.871247331,0.968786044,0.470124265
BOLU,Gerede,51,15922,13872,13439,MHP,2234,0.871247331,0.968786044,0.166232607
BOLU,Gerede,51,15922,13872,13439,IYI,459,0.871247331,0.968786044,0.034154327
BOLU,Göynük,13,3104,2605,2516,SP,86,0.839239691,0.965834933,0.03418124
BOLU,Göynük,13,3104,2605,2516,BTP,6,0.839239691,0.965834933,0.002384738
BOLU,Göynük,13,3104,2605,2516,CHP,343,0.839239691,0.965834933,0.136327504
BOLU,Göynük,13,3104,2605,2516,AKP,999,0.839239691,0.965834933,0.397058824
BOLU,Göynük,13,3104,2605,2516,MHP,1082,0.839239691,0.965834933,0.430047695
BOLU,Kibriscik,3,896,793,747,SP,6,0.885044643,0.941992434,0.008032129
BOLU,Kibriscik,3,896,793,747,BTP,23,0.885044643,0.941992434,0.030789826
BOLU,Kibriscik,3,896,793,747,CHP,291,0.885044643,0.941992434,0.389558233
BOLU,Kibriscik,3,896,793,747,AKP,140,0.885044643,0.941992434,0.187416332
BOLU,Kibriscik,3,896,793,747,MHP,13,0.885044643,0.941992434,0.017402945
BOLU,Kibriscik,3,896,793,747,Bagimsiz,274,0.885044643,0.941992434,0.366800535
BOLU,Mengen,14,4052,3455,3304,SP,30,0.85266535,0.956295224,0.009079903
BOLU,Mengen,14,4052,3455,3304,BTP,4,0.85266535,0.956295224,0.001210654
BOLU,Mengen,14,4052,3455,3304,CHP,1518,0.85266535,0.956295224,0.459443099
BOLU,Mengen,14,4052,3455,3304,AKP,1178,0.85266535,0.956295224,0.35653753
BOLU,Mengen,14,4052,3455,3304,MHP,574,0.85266535,0.956295224,0.173728814
BOLU,Mudurnu,14,3577,3125,3009,SP,20,0.873637126,0.96288,0.006646726
BOLU,Mudurnu,14,3577,3125,3009,BTP,10,0.873637126,0.96288,0.003323363
BOLU,Mudurnu,14,3577,3125,3009,CHP,879,0.873637126,0.96288,0.292123629
BOLU,Mudurnu,14,3577,3125,3009,AKP,884,0.873637126,0.96288,0.293785311
BOLU,Mudurnu,14,3577,3125,3009,MHP,1216,0.873637126,0.96288,0.40412097
BOLU,Seben,8,1930,1630,1535,SP,8,0.844559585,0.941717791,0.005211726
BOLU,Seben,8,1930,1630,1535,BTP,1,0.844559585,0.941717791,0.000651466
BOLU,Seben,8,1930,1630,1535,AKP,1012,0.844559585,0.941717791,0.659283388
BOLU,Seben,8,1930,1630,1535,MHP,150,0.844559585,0.941717791,0.09771987
BOLU,Seben,8,1930,1630,1535,IYI,364,0.844559585,0.941717791,0.23713355
BOLU,Dörtdivan,11,2499,2315,2236,SP,14,0.926370548,0.96587473,0.006261181
BOLU,Dörtdivan,11,2499,2315,2236,BTP,31,0.926370548,0.96587473,0.013864043
BOLU,Dörtdivan,11,2499,2315,2236,CHP,61,0.926370548,0.96587473,0.027280859
BOLU,Dörtdivan,11,2499,2315,2236,AKP,855,0.926370548,0.96587473,0.382379249
BOLU,Dörtdivan,11,2499,2315,2236,MHP,230,0.926370548,0.96587473,0.102862254
BOLU,Dörtdivan,11,2499,2315,2236,Bagimsiz,1045,0.926370548,0.96587473,0.467352415
BOLU,Yeniçaga,12,3504,2951,2828,SP,560,0.842180365,0.958319214,0.198019802
BOLU,Yeniçaga,12,3504,2951,2828,BTP,6,0.842180365,0.958319214,0.002121641
BOLU,Yeniçaga,12,3504,2951,2828,CHP,171,0.842180365,0.958319214,0.060466761
BOLU,Yeniçaga,12,3504,2951,2828,AKP,1925,0.842180365,0.958319214,0.680693069
BOLU,Yeniçaga,12,3504,2951,2828,MHP,166,0.842180365,0.958319214,0.058698727
BURDUR,Aglasun,13,3391,3085,2908,SP,7,0.909761132,0.942625608,0.002407153
BURDUR,Aglasun,13,3391,3085,2908,BTP,7,0.909761132,0.942625608,0.002407153
BURDUR,Aglasun,13,3391,3085,2908,CHP,301,0.909761132,0.942625608,0.103507565
BURDUR,Aglasun,13,3391,3085,2908,AKP,1685,0.909761132,0.942625608,0.579436039
BURDUR,Aglasun,13,3391,3085,2908,MHP,46,0.909761132,0.942625608,0.015818432
BURDUR,Aglasun,13,3391,3085,2908,IYI,854,0.909761132,0.942625608,0.293672627
BURDUR,Aglasun,13,3391,3085,2908,Bagimsiz,8,0.909761132,0.942625608,0.002751032
BURDUR,Bucak,100,31312,27155,26130,SP,637,0.867239397,0.962253729,0.024378109
BURDUR,Bucak,100,31312,27155,26130,BTP,29,0.867239397,0.962253729,0.001109835
BURDUR,Bucak,100,31312,27155,26130,BBP,715,0.867239397,0.962253729,0.027363184
BURDUR,Bucak,100,31312,27155,26130,AKP,11817,0.867239397,0.962253729,0.452238806
BURDUR,Bucak,100,31312,27155,26130,DP,73,0.867239397,0.962253729,0.002793724
BURDUR,Bucak,100,31312,27155,26130,MHP,1813,0.867239397,0.962253729,0.06938385
BURDUR,Bucak,100,31312,27155,26130,IYI,11046,0.867239397,0.962253729,0.422732491
BURDUR,Merkez,194,58760,51329,49898,SP,804,0.873536419,0.972121023,0.01611287
BURDUR,Merkez,194,58760,51329,49898,BTP,29,0.873536419,0.972121023,0.000581186
BURDUR,Merkez,194,58760,51329,49898,TKP,64,0.873536419,0.972121023,0.001282617
BURDUR,Merkez,194,58760,51329,49898,VP,259,0.873536419,0.972121023,0.005190589
BURDUR,Merkez,194,58760,51329,49898,CHP,26515,0.873536419,0.972121023,0.531384023
BURDUR,Merkez,194,58760,51329,49898,AKP,21929,0.873536419,0.972121023,0.439476532
BURDUR,Merkez,194,58760,51329,49898,HDP,159,0.873536419,0.972121023,0.0031865
BURDUR,Merkez,194,58760,51329,49898,DSP,139,0.873536419,0.972121023,0.002785683
BURDUR,Gölhisar,36,10763,9299,8882,SP,54,0.863978445,0.955156468,0.006079712
BURDUR,Gölhisar,36,10763,9299,8882,BTP,43,0.863978445,0.955156468,0.004841252
BURDUR,Gölhisar,36,10763,9299,8882,AKP,3654,0.863978445,0.955156468,0.41139383
BURDUR,Gölhisar,36,10763,9299,8882,MHP,2430,0.863978445,0.955156468,0.27358703
BURDUR,Gölhisar,36,10763,9299,8882,IYI,2607,0.863978445,0.955156468,0.293514974
BURDUR,Gölhisar,36,10763,9299,8882,Bagimsiz,94,0.863978445,0.955156468,0.010583202
BURDUR,Tefenni,16,4492,4048,3850,SP,25,0.901157614,0.951086957,0.006493506
BURDUR,Tefenni,16,4492,4048,3850,BTP,14,0.901157614,0.951086957,0.003636364
BURDUR,Tefenni,16,4492,4048,3850,AKP,1428,0.901157614,0.951086957,0.370909091
BURDUR,Tefenni,16,4492,4048,3850,MHP,2383,0.901157614,0.951086957,0.618961039
BURDUR,Yesilova,16,4434,3862,3709,SP,28,0.870996843,0.960383221,0.007549205
BURDUR,Yesilova,16,4434,3862,3709,VP,32,0.870996843,0.960383221,0.008627662
BURDUR,Yesilova,16,4434,3862,3709,CHP,1874,0.870996843,0.960383221,0.505257482
BURDUR,Yesilova,16,4434,3862,3709,AKP,1619,0.870996843,0.960383221,0.436505797
BURDUR,Yesilova,16,4434,3862,3709,MHP,156,0.870996843,0.960383221,0.042059854
BURDUR,Karamanli,18,4404,3879,3714,SP,19,0.880790191,0.957463264,0.005115778
BURDUR,Karamanli,18,4404,3879,3714,CHP,1028,0.880790191,0.957463264,0.276790522
BURDUR,Karamanli,18,4404,3879,3714,AKP,2361,0.880790191,0.957463264,0.635702746
BURDUR,Karamanli,18,4404,3879,3714,MHP,306,0.880790191,0.957463264,0.082390953
BURDUR,Kemer,5,1286,1167,1089,SP,242,0.907465008,0.933161954,0.222222222
BURDUR,Kemer,5,1286,1167,1089,BTP,6,0.907465008,0.933161954,0.005509642
BURDUR,Kemer,5,1286,1167,1089,AKP,787,0.907465008,0.933161954,0.722681359
BURDUR,Kemer,5,1286,1167,1089,MHP,54,0.907465008,0.933161954,0.049586777
BURDUR,Altinyayla,9,2508,2333,2156,SP,7,0.930223285,0.924132019,0.003246753
BURDUR,Altinyayla,9,2508,2333,2156,BTP,7,0.930223285,0.924132019,0.003246753
BURDUR,Altinyayla,9,2508,2333,2156,AKP,1415,0.930223285,0.924132019,0.656307978
BURDUR,Altinyayla,9,2508,2333,2156,MHP,16,0.930223285,0.924132019,0.00742115
BURDUR,Altinyayla,9,2508,2333,2156,IYI,711,0.930223285,0.924132019,0.329777365
BURDUR,Çavdir,15,3863,3459,3274,SP,11,0.895418069,0.946516334,0.003359805
BURDUR,Çavdir,15,3863,3459,3274,BTP,6,0.895418069,0.946516334,0.001832621
BURDUR,Çavdir,15,3863,3459,3274,AKP,1099,0.895418069,0.946516334,0.335675015
BURDUR,Çavdir,15,3863,3459,3274,MHP,1367,0.895418069,0.946516334,0.417532071
BURDUR,Çavdir,15,3863,3459,3274,IYI,791,0.895418069,0.946516334,0.241600489
BURDUR,Çeltikçi,6,1796,1701,1587,SP,6,0.947104677,0.9329806,0.003780718
BURDUR,Çeltikçi,6,1796,1701,1587,BTP,2,0.947104677,0.9329806,0.001260239
BURDUR,Çeltikçi,6,1796,1701,1587,CHP,108,0.947104677,0.9329806,0.06805293
BURDUR,Çeltikçi,6,1796,1701,1587,AKP,519,0.947104677,0.9329806,0.327032136
BURDUR,Çeltikçi,6,1796,1701,1587,MHP,952,0.947104677,0.9329806,0.599873976
BURSA,Gemlik,261,83319,70379,68546,SP,4159,0.844693287,0.973955299,0.060674583
BURSA,Gemlik,261,83319,70379,68546,BTP,132,0.844693287,0.973955299,0.001925714
BURSA,Gemlik,261,83319,70379,68546,VP,123,0.844693287,0.973955299,0.001794415
