state,county,repgov18,demgov18,othergov18,repsen18,demsen18,othersen18,rephouse18,demhouse18,otherhouse18
Hawaii,Maui,14625,32059,2461,11347,37628,0,8685,39775,0
Iowa,Butler,3951,2064,140,NA,NA,NA,3674,2199,191
Iowa,Calhoun,2703,1461,135,NA,NA,NA,2312,1838,116
Iowa,Cherokee,3326,1715,114,NA,NA,NA,2701,2359,87
Iowa,Clarke,2334,1274,84,NA,NA,NA,1933,1518,148
Iowa,Clay,4355,2405,132,NA,NA,NA,3544,3113,173
Iowa,Dallas,21149,19734,728,NA,NA,NA,21049,18526,1239
Iowa,Fayette,4504,3421,251,NA,NA,NA,4140,3678,320
Iowa,Franklin,2639,1369,80,NA,NA,NA,2221,1707,119
Iowa,Greene,2325,1675,92,NA,NA,NA,1999,1944,102
Iowa,Henry,4263,2985,165,NA,NA,NA,3926,3204,239
Iowa,Jackson,4739,3566,261,NA,NA,NA,4476,3786,227
Iowa,Jefferson,3141,3737,174,NA,NA,NA,2639,4187,174
Iowa,Lee,5949,6353,268,NA,NA,NA,5558,6482,322
Iowa,Madison,4738,2728,157,NA,NA,NA,4732,2578,273
Iowa,Marion,9467,5241,317,NA,NA,NA,8786,5621,419
Iowa,Marshall,7240,7090,310,NA,NA,NA,7121,6606,404
Iowa,Monroe,2052,1060,46,NA,NA,NA,1716,1293,92
Iowa,Montgomery,2645,1215,96,NA,NA,NA,2628,1203,116
Iowa,Shelby,3519,1441,80,NA,NA,NA,3056,1806,135
Iowa,Washington,5169,3728,222,NA,NA,NA,4575,4253,226
Iowa,Benton,6839,4481,294,NA,NA,NA,6460,4696,406
Iowa,Boone,6097,5793,279,NA,NA,NA,5341,6337,366
Iowa,Carroll,5628,3162,161,NA,NA,NA,4615,4043,187
Iowa,Crawford,3561,1726,107,NA,NA,NA,3011,2239,139
Iowa,Howard,1985,1358,139,NA,NA,NA,1813,1518,139
Iowa,Johnson,18106,48681,1201,NA,NA,NA,16984,48930,1634
Iowa,Polk,79475,114484,3745,NA,NA,NA,79376,110400,6594
Iowa,Scott,32726,35111,1338,NA,NA,NA,28993,38242,1606
Iowa,Union,2943,1824,111,NA,NA,NA,2925,1706,209
Iowa,Van Buren,2024,836,57,NA,NA,NA,1632,1192,67
Iowa,Humboldt,2789,1197,88,NA,NA,NA,2473,1462,104
Iowa,Adams,1157,548,38,NA,NA,NA,1149,517,60
Iowa,Fremont,1940,987,62,NA,NA,NA,1915,986,92
Iowa,Hamilton,3702,2554,121,NA,NA,NA,3215,2935,174
Iowa,Osceola,1920,481,27,NA,NA,NA,1661,709,48
Iowa,Taylor,1631,758,54,NA,NA,NA,1682,672,71
Iowa,Clayton,4486,2951,426,NA,NA,NA,4295,3282,256
Iowa,Decatur,1868,1005,72,NA,NA,NA,1649,1118,111
Iowa,Floyd,3354,2799,136,NA,NA,NA,2835,3187,206
Iowa,Hancock,3248,1455,100,NA,NA,NA,2757,1832,156
Iowa,Jasper,8379,7236,334,NA,NA,NA,7624,7523,468
Iowa,Jones,4746,3647,200,NA,NA,NA,4486,3781,286
Iowa,Mitchell,2699,1696,107,NA,NA,NA,2505,1827,146
Iowa,Warren,12703,10816,505,NA,NA,NA,12681,10240,888
Iowa,Wayne,1623,722,59,NA,NA,NA,1405,884,59
Iowa,Webster,7721,6126,285,NA,NA,NA,6699,6911,380
Iowa,Worth,2036,1374,106,NA,NA,NA,1861,1520,109
Iowa,Adair,2210,1167,63,NA,NA,NA,2202,1067,123
Iowa,Allamakee,3321,2160,187,NA,NA,NA,3069,2346,225
Iowa,Appanoose,3099,1831,112,NA,NA,NA,2768,2052,126
Iowa,Audubon,1656,985,46,NA,NA,NA,1376,1229,56
Iowa,Black Hawk,22762,29209,1189,NA,NA,NA,22079,29615,1337
Iowa,Bremer,6205,4981,228,NA,NA,NA,5893,5159,326
Iowa,Buchanan,4397,3862,225,NA,NA,NA,4164,3972,306
Iowa,Buena Vista,3771,2646,144,NA,NA,NA,3227,3175,159
Iowa,Cass,3807,1882,115,NA,NA,NA,3821,1775,165
Iowa,Cedar,4401,3505,185,NA,NA,NA,3716,4087,215
Iowa,Cerro Gordo,9614,8971,371,NA,NA,NA,7593,10641,571
Iowa,Chickasaw,3017,2098,122,NA,NA,NA,2668,2339,163
Iowa,Clinton,8838,9026,325,NA,NA,NA,7715,9842,399
Iowa,Davis,2069,1001,69,NA,NA,NA,1645,1388,66
Iowa,Delaware,4775,2663,224,NA,NA,NA,4472,2805,209
Iowa,Des Moines,6785,7990,278,NA,NA,NA,6098,8496,365
Iowa,Dickinson,5528,3121,140,NA,NA,NA,4645,3915,171
Iowa,Dubuque,20504,21074,1100,NA,NA,NA,19258,22325,1083
Iowa,Emmet,2295,1380,86,NA,NA,NA,1877,1738,96
Iowa,Grundy,3770,1870,101,NA,NA,NA,3527,2021,323
Iowa,Guthrie,3163,1731,128,NA,NA,NA,3152,1616,210
Iowa,Hardin,4378,2681,152,NA,NA,NA,3891,3015,209
Iowa,Harrison,3903,1895,155,NA,NA,NA,3532,2218,185
Iowa,Ida,2190,710,39,NA,NA,NA,1751,1115,61
Iowa,Iowa,4483,2950,177,NA,NA,NA,4185,3087,287
Iowa,Keokuk,2709,1289,74,NA,NA,NA,2370,1569,87
Iowa,Kossuth,4622,2579,133,NA,NA,NA,3923,3159,157
Iowa,Linn,42216,56196,2802,NA,NA,NA,40526,57119,3307
Iowa,Louisa,2274,1461,64,NA,NA,NA,2018,1673,80
Iowa,Lucas,2298,1155,69,NA,NA,NA,2068,1278,100
Iowa,Lyon,4266,852,52,NA,NA,NA,3707,1351,93
Iowa,Mahaska,5993,2403,178,NA,NA,NA,5475,2705,241
Iowa,Mills,3917,2165,185,NA,NA,NA,3915,2121,216
Iowa,Monona,2551,1168,70,NA,NA,NA,2052,1667,79
Iowa,Muscatine,7516,7028,355,NA,NA,NA,6551,7745,422
Iowa,O'Brien,4459,1294,81,NA,NA,NA,3782,1912,108
Iowa,Page,3691,1833,92,NA,NA,NA,3767,1733,113
Iowa,Palo Alto,2317,1398,68,NA,NA,NA,1923,1700,69
Iowa,Plymouth,7870,2677,164,NA,NA,NA,6453,4025,189
Iowa,Pocahontas,2085,961,70,NA,NA,NA,1826,1199,88
Iowa,Pottawattamie,19025,14217,835,NA,NA,NA,18170,14030,1542
Iowa,Poweshiek,4148,3966,157,NA,NA,NA,4034,3933,229
Iowa,Ringgold,1475,804,36,NA,NA,NA,1492,716,65
Iowa,Sac,2959,1249,91,NA,NA,NA,2543,1682,79
Iowa,Sioux,12825,1949,145,NA,NA,NA,10811,3673,239
Iowa,Story,16482,25006,1113,NA,NA,NA,13438,27401,1425
Iowa,Tama,3893,3183,151,NA,NA,NA,3743,3201,235
Iowa,Wapello,6308,5477,254,NA,NA,NA,5166,5772,344
Iowa,Winnebago,2714,1777,116,NA,NA,NA,2223,2170,177
Iowa,Winneshiek,4835,4777,247,NA,NA,NA,4360,5092,391
Iowa,Woodbury,19612,14997,762,NA,NA,NA,15695,18656,722
Iowa,Wright,3039,1785,108,NA,NA,NA,2644,2076,149
Idaho,Elmore,4582,2253,196,NA,NA,NA,4933,1991,0
Idaho,Franklin,3228,416,189,NA,NA,NA,3394,399,0
Idaho,Jefferson,7125,1307,277,NA,NA,NA,7379,1183,0
Idaho,Madison,6887,1520,366,NA,NA,NA,7292,1410,0
Idaho,Washington,2849,1004,61,NA,NA,NA,2833,790,223
Idaho,Clark,195,47,11,NA,NA,NA,217,32,0
Idaho,Lincoln,1022,419,44,NA,NA,NA,1111,350,0
Idaho,Butte,788,214,29,NA,NA,NA,836,175,0
Idaho,Adams,1288,579,39,NA,NA,NA,1291,427,138
Idaho,Custer,1519,545,61,NA,NA,NA,1609,453,0
Idaho,Fremont,3798,841,145,NA,NA,NA,3981,751,0
Idaho,Ada,92684,94772,3029,NA,NA,NA,95068,86193,6063
Idaho,Bannock,14975,13386,724,NA,NA,NA,16370,12423,0
Idaho,Bear Lake,1780,307,64,NA,NA,NA,1844,291,0
Idaho,Benewah,2672,1004,87,NA,NA,NA,2471,894,249
Idaho,Bingham,9337,3515,398,NA,NA,NA,9927,3054,0
Idaho,Blaine,3063,7267,157,NA,NA,NA,3670,6764,0
Idaho,Boise,2374,1051,85,NA,NA,NA,1794,810,281
Idaho,Bonner,11477,6749,364,NA,NA,NA,11067,6061,1089
Idaho,Bonneville,23497,10699,1064,NA,NA,NA,25370,9446,0
Idaho,Boundary,3111,1075,95,NA,NA,NA,3005,929,260
Idaho,Camas,371,157,10,NA,NA,NA,392,133,0
Idaho,Canyon,40636,21818,1110,NA,NA,NA,40499,17667,4464
Idaho,Caribou,1829,375,83,NA,NA,NA,1924,328,0
Idaho,Cassia,4888,1111,180,NA,NA,NA,5067,1027,0
Idaho,Clearwater,2310,779,67,NA,NA,NA,2188,710,190
Idaho,Gem,5438,1572,131,NA,NA,NA,5173,1315,496
Idaho,Gooding,3209,1110,103,NA,NA,NA,3414,958,0
Idaho,Idaho County,5473,1372,177,NA,NA,NA,5189,1276,424
Idaho,Jerome,3808,1440,136,NA,NA,NA,4000,1299,0
Idaho,Kootenai,38173,17620,951,NA,NA,NA,36669,16665,2840
Idaho,Latah,5213,5636,161,NA,NA,NA,4930,4902,801
Idaho,Lemhi,2470,883,82,NA,NA,NA,2608,802,0
Idaho,Lewis,1050,326,20,NA,NA,NA,1005,266,91
Idaho,Minidoka,3849,1179,127,NA,NA,NA,4004,1081,0
Idaho,Nez Perce,8845,5385,220,NA,NA,NA,8225,4930,1012
Idaho,Oneida,1249,200,66,NA,NA,NA,1292,199,0
Idaho,Owyhee,2613,773,82,NA,NA,NA,2586,599,217
Idaho,Payette,5553,1890,141,NA,NA,NA,5464,1471,523
Idaho,Power,1456,681,57,NA,NA,NA,1537,648,0
Idaho,Shoshone,2564,1623,76,NA,NA,NA,2328,1427,375
Idaho,Teton,2055,2636,109,NA,NA,NA,2244,2503,0
Idaho,Twin Falls,16102,7742,648,NA,NA,NA,17246,6865,0
Idaho,Valley,2676,2442,74,NA,NA,NA,2608,2123,350
Illinois,Calhoun,898,791,589,NA,NA,NA,1446,808,0
Illinois,Clay,3307,1102,371,NA,NA,NA,3794,1034,0
Illinois,DeKalb,16138,16910,2992,NA,NA,NA,16480,19610,0
Illinois,Fayette,4088,1751,1361,NA,NA,NA,5529,1703,0
Illinois,Franklin,7857,5155,2058,NA,NA,NA,9850,5065,359
Illinois,Greene,1842,1019,1493,NA,NA,NA,2982,1326,0
Illinois,Henry,10763,6959,1528,NA,NA,NA,9005,10363,0
Illinois,Jackson,7795,10128,1676,NA,NA,NA,9734,9677,534
Illinois,Jefferson,7837,4390,1507,NA,NA,NA,9068,4539,359
Illinois,Lawrence,2585,1377,298,NA,NA,NA,3003,1287,0
Illinois,Lee,6035,4966,1468,NA,NA,NA,7376,5175,0
Illinois,Macon,20230,14804,3617,NA,NA,NA,22843,16065,0
Illinois,Madison,47975,45994,8761,NA,NA,NA,54628,44165,1554
Illinois,Marion,7030,3984,1000,NA,NA,NA,8347,3718,0
Illinois,Marshall,2760,1423,474,NA,NA,NA,3368,1345,0
Illinois,Monroe,9319,5265,927,NA,NA,NA,9709,5561,322
Illinois,Montgomery,4667,3926,2847,NA,NA,NA,7432,3948,0
Illinois,Morgan,5365,3184,3101,NA,NA,NA,8321,3324,0
Illinois,Perry,4301,3063,1089,NA,NA,NA,5819,2627,143
Illinois,Pike,2631,1223,2678,NA,NA,NA,5043,1384,0
Illinois,Randolph,5921,4927,1266,NA,NA,NA,7642,4296,283
Illinois,Shelby,5684,1973,1476,NA,NA,NA,6826,2342,0
Illinois,St. Clair,40195,51772,5231,NA,NA,NA,41052,53262,3290
Illinois,Washington,4022,1528,497,NA,NA,NA,4622,1394,0
Illinois,Boone,8769,6922,2095,NA,NA,NA,10503,7146,0
Illinois,Carroll,3651,1798,480,NA,NA,NA,2789,3161,0
Illinois,Clark,3736,1814,519,NA,NA,NA,4262,1812,0
Illinois,Crawford,3990,2096,751,NA,NA,NA,4763,2085,0
Illinois,Fulton,5061,5628,1828,NA,NA,NA,4713,7843,0
Illinois,Johnson,3007,1419,746,NA,NA,NA,3940,1215,0
Illinois,Logan,5827,2537,1614,NA,NA,NA,7556,2433,0
Illinois,Pope,1089,433,196,NA,NA,NA,1371,396,0
Illinois,Pulaski,1093,1001,256,NA,NA,NA,1442,933,34
Illinois,Saline,4598,3318,1393,NA,NA,NA,6663,2694,0
Illinois,Scott,881,383,794,NA,NA,NA,1628,405,0
Illinois,Union,3789,2862,826,NA,NA,NA,4988,2406,200
Illinois,White,3889,1480,444,NA,NA,NA,4407,1444,0
Illinois,Lake,107129,125130,12487,NA,NA,NA,95381,150125,0
Illinois,Adams,15862,6143,2276,NA,NA,NA,18378,5938,0
Illinois,Douglas,4219,1412,721,NA,NA,NA,4734,1622,0
Illinois,Hamilton,2073,877,474,NA,NA,NA,2577,857,0
Illinois,Putnam,1217,1083,231,NA,NA,NA,1485,1089,0
Illinois,Cook,408022,1184359,64217,NA,NA,NA,331258,1297680,12430
Illinois,Effingham,9745,2827,1626,NA,NA,NA,11117,3148,0
Illinois,Hancock,4249,1946,724,NA,NA,NA,5057,1922,0
Illinois,Jasper,2566,1112,373,NA,NA,NA,3014,1048,0
Illinois,Warren,3259,2262,540,NA,NA,NA,2747,3347,0
Illinois,Wayne,4113,943,530,NA,NA,NA,4647,969,0
Illinois,Cass,2183,1476,835,NA,NA,NA,3188,1307,0
Illinois,Clinton,8731,3523,1040,NA,NA,NA,9930,3365,0
Illinois,Grundy,10148,7274,1792,NA,NA,NA,12357,6854,0
Illinois,Hardin,835,558,228,NA,NA,NA,1251,430,0
Illinois,Winnebago,39351,39274,9697,NA,NA,NA,44857,43914,0
Illinois,Alexander,878,1154,142,NA,NA,NA,1084,1099,51
Illinois,Bond,3379,2365,802,NA,NA,NA,4288,2249,0
Illinois,Brown,969,398,507,NA,NA,NA,1536,347,0
Illinois,Bureau,6895,5267,1274,NA,NA,NA,8400,5212,0
Illinois,Champaign,29578,42929,5392,NA,NA,NA,31402,46765,0
Illinois,Christian,6692,3698,2311,NA,NA,NA,9440,3464,0
Illinois,Coles,9155,5953,1872,NA,NA,NA,10456,6508,0
Illinois,Cumberland,2801,963,541,NA,NA,NA,3243,1051,0
Illinois,DeWitt,3975,1537,640,NA,NA,NA,4370,1813,0
Illinois,DuPage,163914,167695,19307,NA,NA,NA,148169,201043,0
Illinois,Edgar,3787,1606,623,NA,NA,NA,4224,1708,0
Illinois,Edwards,1743,452,189,NA,NA,NA,1997,418,0
Illinois,Ford,3482,965,511,NA,NA,NA,3903,1043,0
Illinois,Gallatin,1045,775,240,NA,NA,NA,1358,711,0
Illinois,Henderson,1487,939,222,NA,NA,NA,1278,1382,0
Illinois,Iroquois,7390,1844,948,NA,NA,NA,8369,1857,0
Illinois,Jersey,4191,2553,1835,NA,NA,NA,5904,2769,0
Illinois,JoDaviess,4895,3596,606,NA,NA,NA,4117,5102,0
Illinois,Kane,76405,79319,10849,NA,NA,NA,72468,94206,0
Illinois,Kankakee,19204,14532,2804,NA,NA,NA,19983,16283,0
Illinois,Kendall,19326,19429,3169,NA,NA,NA,19244,22711,0
Illinois,Knox,7713,7984,1542,NA,NA,NA,6580,10822,0
Illinois,LaSalle,18996,17318,3156,NA,NA,NA,22664,17165,0
Illinois,Livingston,7400,3322,1223,NA,NA,NA,8782,3265,0
Illinois,Macoupin,7819,6414,3750,NA,NA,NA,10894,6976,0
Illinois,Mason,2599,1786,804,NA,NA,NA,3601,1629,0
Illinois,Massac,3363,1527,462,NA,NA,NA,3937,1443,0
Illinois,McDonough,4790,4186,1158,NA,NA,NA,6159,3989,0
Illinois,McHenry,48643,36398,5700,NA,NA,NA,45880,45199,0
Illinois,McLean,31962,27481,5246,NA,NA,NA,35501,29337,0
Illinois,Menard,3043,1613,708,NA,NA,NA,4022,1319,0
Illinois,Mercer,3651,2534,696,NA,NA,NA,3032,3951,0
Illinois,Moultrie,3261,1176,635,NA,NA,NA,3479,1631,0
Illinois,Ogle,10178,6347,2415,NA,NA,NA,12122,6935,0
Illinois,Peoria,27588,30185,5100,NA,NA,NA,30328,32771,0
Illinois,Piatt,4695,2170,712,NA,NA,NA,4981,2622,0
Illinois,Richland,3688,1796,543,NA,NA,NA,4431,1594,0
Illinois,Rock Island,21411,25690,3482,NA,NA,NA,17964,32674,0
Illinois,Sangamon,38998,36324,9980,NA,NA,NA,49069,36309,0
Illinois,Schuyler,1525,972,579,NA,NA,NA,2242,861,0
Illinois,Stark,1214,583,230,NA,NA,NA,1491,557,0
Illinois,Stephenson,8457,5603,1834,NA,NA,NA,7579,8468,0
Illinois,Tazewell,27922,17804,5568,NA,NA,NA,31787,19917,0
Illinois,Vermilion,11078,6734,2725,NA,NA,NA,13188,7472,0
Illinois,Wabash,2520,1089,318,NA,NA,NA,2935,1034,0
Illinois,Whiteside,10187,9335,1765,NA,NA,NA,8139,13188,0
Illinois,Will,106402,120601,15198,NA,NA,NA,101568,135053,4076
Illinois,Williamson,14354,9296,2958,NA,NA,NA,17597,8846,694
Illinois,Woodford,9356,3250,1379,NA,NA,NA,10437,3662,0
Kansas,Butler,12603,8487,2415,NA,NA,NA,16000,7410,0
Kansas,Cherokee,4193,2264,376,NA,NA,NA,4313,2077,428
Kansas,Clay,1717,1028,378,NA,NA,NA,2014,1088,0
Kansas,Franklin,4668,3723,811,NA,NA,NA,5396,3132,591
Kansas,Jackson,2534,2045,636,NA,NA,NA,3018,1788,360
Kansas,Jefferson,3428,3229,752,NA,NA,NA,3933,2978,451
Kansas,Marion,2491,1655,489,NA,NA,NA,3360,1192,0
Kansas,Marshall,1757,1520,542,NA,NA,NA,2337,1318,133
Kansas,Montgomery,6030,2864,697,NA,NA,NA,6600,2594,411
Kansas,Russell,1547,771,334,NA,NA,NA,2008,613,0
Kansas,Washington,1146,540,275,NA,NA,NA,1434,479,0
Kansas,Clark,512,176,145,NA,NA,NA,662,159,0
Kansas,Crawford,6765,7323,1097,NA,NA,NA,7348,6596,1131
Kansas,Grant,1074,441,280,NA,NA,NA,1409,347,0
Kansas,Johnson,100075,143228,19051,NA,NA,NA,120975,135217,6238
Kansas,Lincoln,767,379,99,NA,NA,NA,954,274,0
Kansas,Logan,763,251,120,NA,NA,NA,965,159,0
Kansas,Phillips,1389,512,228,NA,NA,NA,1787,335,0
Kansas,Saline,8201,8005,1752,NA,NA,NA,10766,7112,0
Kansas,Scott,1226,314,291,NA,NA,NA,1564,258,0
Kansas,Graham,662,278,119,NA,NA,NA,828,212,0
Kansas,Cheyenne,716,238,102,NA,NA,NA,883,149,0
Kansas,Douglas,9798,34633,2497,NA,NA,NA,11622,33464,1744
Kansas,Kiowa,609,211,107,NA,NA,NA,778,135,0
Kansas,Sedgwick,68232,76804,14986,NA,NA,NA,88502,70828,0
Kansas,Hamilton,365,161,86,NA,NA,NA,492,111,0
Kansas,Decatur,727,286,105,NA,NA,NA,911,189,0
Kansas,Mitchell,1339,858,242,NA,NA,NA,1846,567,0
Kansas,Thomas,1820,789,348,NA,NA,NA,2363,524,0
Kansas,Dickinson,3702,2207,690,NA,NA,NA,4664,1911,0
Kansas,Linn,2340,1058,265,NA,NA,NA,2591,856,206
Kansas,Lyon,3849,5537,1255,NA,NA,NA,5739,4792,0
Kansas,Brown,1808,1111,411,NA,NA,NA,2101,985,222
Kansas,Edwards,683,301,141,NA,NA,NA,887,244,0
Kansas,Ford,3484,2407,907,NA,NA,NA,4336,2368,0
Kansas,Allen,2250,1771,335,NA,NA,NA,2486,1502,319
Kansas,Anderson,1557,938,209,NA,NA,NA,1756,752,168
Kansas,Atchison,2523,2423,461,NA,NA,NA,2991,2077,316
Kansas,Barber,1134,393,203,NA,NA,NA,1428,294,0
Kansas,Barton,4781,2586,1083,NA,NA,NA,6258,2132,0
Kansas,Bourbon,2878,1535,364,NA,NA,NA,3072,1386,320
Kansas,Chase,637,437,122,NA,NA,NA,808,372,0
Kansas,Chautauqua,800,249,74,NA,NA,NA,917,202,0
Kansas,Cloud,1716,1068,391,NA,NA,NA,1969,1195,0
Kansas,Coffey,1902,1065,460,NA,NA,NA,2280,880,222
Kansas,Comanche,437,170,86,NA,NA,NA,566,127,0
Kansas,Cowley,5017,4081,1101,NA,NA,NA,6669,3492,0
Kansas,Doniphan,1688,741,151,NA,NA,NA,1876,591,99
Kansas,Elk,662,270,109,NA,NA,NA,852,178,0
Kansas,Ellis,5053,4156,1039,NA,NA,NA,6893,3244,0
Kansas,Ellsworth,1136,821,278,NA,NA,NA,1570,626,0
Kansas,Finney,3821,3047,1520,NA,NA,NA,5235,2976,0
Kansas,Geary,2681,2593,673,NA,NA,NA,3482,2396,0
Kansas,Gove,700,252,119,NA,NA,NA,902,158,0
Kansas,Gray,1106,334,302,NA,NA,NA,1395,322,0
Kansas,Greeley,305,114,60,NA,NA,NA,403,63,0
Kansas,Greenwood,1205,650,263,NA,NA,NA,1598,497,0
Kansas,Harper,1243,554,214,NA,NA,NA,1569,411,0
Kansas,Harvey,5695,6159,1292,NA,NA,NA,7735,5240,0
Kansas,Haskell,676,279,161,NA,NA,NA,866,220,0
Kansas,Hodgeman,584,166,118,NA,NA,NA,695,154,0
Kansas,Jewell,750,290,123,NA,NA,NA,942,220,0
Kansas,Kearny,677,281,115,NA,NA,NA,840,214,0
Kansas,Kingman,1744,881,330,NA,NA,NA,2241,687,0
Kansas,Labette,3226,2580,409,NA,NA,NA,3464,2261,459
Kansas,Lane,419,166,102,NA,NA,NA,548,117,0
Kansas,Leavenworth,12182,11510,2068,NA,NA,NA,13800,10511,1432
Kansas,McPherson,5703,4334,1043,NA,NA,NA,7256,3574,0
Kansas,Meade,892,303,163,NA,NA,NA,1064,246,0
Kansas,Miami,7024,4751,1065,NA,NA,NA,8033,4206,566
Kansas,Morris,1087,883,238,NA,NA,NA,1525,630,0
Kansas,Morton,605,182,97,NA,NA,NA,752,129,0
Kansas,Nemaha,2556,1395,553,NA,NA,NA,3088,1120,221
Kansas,Neosho,2872,2012,428,NA,NA,NA,3118,1716,424
Kansas,Ness,798,245,119,NA,NA,NA,983,151,0
Kansas,Norton,1166,492,187,NA,NA,NA,1506,301,0
Kansas,Osage,2903,2479,796,NA,NA,NA,3600,2160,374
Kansas,Osborne,894,409,172,NA,NA,NA,1151,314,0
